,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
274,925,2013-07-01 01:17:29,2013-07-01 01:32:54,377,6 Ave & Canal St,40.72243797,-74.00566443,519,Pershing Square N,40.75188406,-73.97770164,20307,Subscriber,1989,1
275,1455,2013-07-01 01:17:38,2013-07-01 01:41:53,519,Pershing Square N,40.75188406,-73.97770164,332,Cherry St,40.71219906,-73.97948148,16676,Subscriber,1991,1
276,413,2013-07-01 01:19:31,2013-07-01 01:26:24,465,Broadway & W 41 St,40.75513557,-73.98658032,173,Broadway & W 49 St,40.76064679,-73.98442659,17888,Customer,\N,0
277,1443,2013-07-01 01:21:08,2013-07-01 01:45:11,368,Carmine St & 6 Ave,40.73038599,-74.00214988,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,19446,Customer,\N,0
282,1082,2013-07-01 01:24:19,2013-07-01 01:42:21,489,10 Ave & W 28 St,40.75066386,-74.00176802,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,15032,Subscriber,1977,1
283,516,2013-07-01 01:26:09,2013-07-01 01:34:45,457,Broadway & W 58 St,40.76695317,-73.98169333,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,15876,Subscriber,1964,1
294,200,2013-07-01 01:34:19,2013-07-01 01:37:39,444,Broadway & W 24 St,40.742354299999995,-73.98915076,334,W 20 St & 7 Ave,40.74238787,-73.99726235,18848,Subscriber,1991,1
295,602,2013-07-01 01:35:23,2013-07-01 01:45:25,164,E 47 St & 2 Ave,40.75323098,-73.97032517,325,E 19 St & 3 Ave,40.73624527,-73.98473765,15204,Subscriber,1989,1
300,602,2013-07-01 01:38:19,2013-07-01 01:48:21,316,Fulton St & William St,40.70955958,-74.00653609,291,Madison St & Montgomery St,40.713126,-73.984844,15027,Subscriber,1959,1
306,61,2013-07-01 01:40:43,2013-07-01 01:41:44,458,11 Ave & W 27 St,40.751396,-74.00522600000001,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,16577,Subscriber,1986,1
309,727,2013-07-01 01:44:04,2013-07-01 01:56:11,388,W 26 St & 10 Ave,40.749717753,-74.002950346,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,19995,Subscriber,1985,1
311,1310,2013-07-01 01:46:19,2013-07-01 02:08:09,403,E 2 St & 2 Ave,40.72502876,-73.99069656,449,W 52 St & 9 Ave,40.76461837,-73.98789473,17222,Subscriber,1982,1
315,1235,2013-07-01 01:48:41,2013-07-01 02:09:16,411,E 6 St & Avenue D,40.72228087,-73.97668709,301,E 2 St & Avenue B,40.72217444,-73.98368779,14952,Customer,\N,0
318,422,2013-07-01 01:50:41,2013-07-01 01:57:43,334,W 20 St & 7 Ave,40.74238787,-73.99726235,174,E 25 St & 1 Ave,40.7381765,-73.97738662,18848,Subscriber,1991,1
320,530,2013-07-01 01:53:57,2013-07-01 02:02:47,229,Great Jones St,40.72743423,-73.99379025,285,Broadway & E 14 St,40.73454567,-73.99074142,19793,Subscriber,1951,1
322,1407,2013-07-01 01:54:56,2013-07-01 02:18:23,350,Clinton St & Grand St,40.71559509,-73.9870295,383,Greenwich Ave & Charles St,40.735238,-74.000271,17043,Customer,\N,0
323,153,2013-07-01 01:54:59,2013-07-01 01:57:32,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,14867,Subscriber,1984,1
324,767,2013-07-01 01:56:46,2013-07-01 02:09:33,417,Barclay St & Church St,40.71291224,-74.01020234,2000,Front St & Washington St,40.70255088,-73.98940236,15116,Subscriber,1970,1
330,807,2013-07-01 01:58:29,2013-07-01 02:11:56,446,W 24 St & 7 Ave,40.74487634,-73.99529885,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17983,Subscriber,1985,1
335,278,2013-07-01 02:01:18,2013-07-01 02:05:56,195,Liberty St & Broadway,40.70905623,-74.01043382,415,Pearl St & Hanover Square,40.7047177,-74.00926027,17518,Subscriber,1987,1
338,652,2013-07-01 02:02:44,2013-07-01 02:13:36,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18639,Subscriber,1978,1
342,1791,2013-07-01 02:06:09,2013-07-01 02:36:00,406,Hicks St & Montague St,40.69512845,-73.99595065,365,Fulton St & Grand Ave,40.68223166,-73.9614583,17793,Subscriber,1977,1
344,383,2013-07-01 02:09:15,2013-07-01 02:15:38,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,532,S 5 Pl & S 4 St,40.710451,-73.960876,20292,Subscriber,1977,2
346,1201,2013-07-01 02:09:54,2013-07-01 02:29:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,302,Avenue D & E 3 St,40.72082834,-73.97793172,14952,Customer,\N,0
347,466,2013-07-01 02:10:55,2013-07-01 02:18:41,128,MacDougal St & Prince St,40.72710258,-74.00297088,319,Park Pl & Church St,40.71336124,-74.00937622,15393,Subscriber,1976,1
348,1460,2013-07-01 02:12:09,2013-07-01 02:36:29,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,19963,Customer,\N,0
351,655,2013-07-01 02:13:43,2013-07-01 02:24:38,533,Broadway & W 39 St,40.75299641,-73.98721619,457,Broadway & W 58 St,40.76695317,-73.98169333,16477,Subscriber,1960,1
354,1068,2013-07-01 02:15:59,2013-07-01 02:33:47,531,Forsyth St & Broome St,40.71893904,-73.99266288,468,Broadway & W 55 St,40.7652654,-73.98192338,16540,Customer,\N,0
357,1555,2013-07-01 02:18:48,2013-07-01 02:44:43,507,E 25 St & 2 Ave,40.73912601,-73.97973776,152,Warren St & Church St,40.71473993,-74.00910627,16760,Customer,\N,0
358,386,2013-07-01 02:20:52,2013-07-01 02:27:18,128,MacDougal St & Prince St,40.72710258,-74.00297088,362,Broadway & W 37 St,40.75172632,-73.98753523,17192,Subscriber,1974,1
359,810,2013-07-01 02:21:11,2013-07-01 02:34:41,368,Carmine St & 6 Ave,40.73038599,-74.00214988,303,Mercer St & Spring St,40.72362738,-73.99949601,19515,Subscriber,1980,1
360,914,2013-07-01 02:21:46,2013-07-01 02:37:00,351,Front St & Maiden Ln,40.70530954,-74.00612572,296,Division St & Bowery,40.71413089,-73.99704679999999,16321,Customer,\N,0
367,2761,2013-07-01 02:26:53,2013-07-01 03:12:54,500,Broadway & W 51 St,40.76228826,-73.98336183,417,Barclay St & Church St,40.71291224,-74.01020234,19764,Customer,\N,0
368,328,2013-07-01 02:28:35,2013-07-01 02:34:03,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,405,Washington St & Gansevoort St,40.739323,-74.008119,16153,Subscriber,1986,1
372,2048,2013-07-01 02:32:17,2013-07-01 03:06:25,335,Washington Pl & Broadway,40.72903917,-73.99404649,304,Broadway & Battery Pl,40.70463334,-74.01361706,17679,Customer,\N,0
375,606,2013-07-01 02:39:16,2013-07-01 02:49:22,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,466,W 25 St & 6 Ave,40.74395411,-73.99144871,16194,Subscriber,1969,1
378,342,2013-07-01 02:41:37,2013-07-01 02:47:19,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,278,Concord St & Bridge St,40.69766564,-73.98476437,17846,Subscriber,1990,1
379,396,2013-07-01 02:41:58,2013-07-01 02:48:34,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,233,Joralemon St & Adams St,40.69246277,-73.98963911,18192,Subscriber,1992,1
381,251,2013-07-01 02:42:55,2013-07-01 02:47:06,498,Broadway & W 32 St,40.74854862,-73.98808416,265,Stanton St & Chrystie St,40.72229346,-73.99147535,15839,Subscriber,1957,1
386,335,2013-07-01 02:44:56,2013-07-01 02:50:31,469,Broadway & W 53 St,40.76344058,-73.98268129,444,Broadway & W 24 St,40.742354299999995,-73.98915076,16979,Customer,\N,0
391,1798,2013-07-01 02:46:44,2013-07-01 03:16:42,401,Allen St & Rivington St,40.72019576,-73.98997825,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,16895,Subscriber,1985,2
392,2241,2013-07-01 02:46:58,2013-07-01 03:24:19,457,Broadway & W 58 St,40.76695317,-73.98169333,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,19377,Customer,\N,0
396,388,2013-07-01 02:48:41,2013-07-01 02:55:09,445,E 10 St & Avenue A,40.72740794,-73.98142006,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,14929,Subscriber,1976,1
402,729,2013-07-01 02:53:40,2013-07-01 03:05:49,448,W 37 St & 10 Ave,40.75660359,-73.9979009,447,8 Ave & W 52 St,40.76370739,-73.9851615,17243,Customer,\N,0
404,555,2013-07-01 02:54:29,2013-07-01 03:03:44,532,S 5 Pl & S 4 St,40.710451,-73.960876,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,18574,Subscriber,1987,1
409,4639,2013-07-01 03:02:28,2013-07-01 04:19:47,379,W 31 St & 7 Ave,40.749156,-73.9916,510,W 51 St & 6 Ave,40.7606597,-73.98042047,15824,Customer,\N,0
410,1481,2013-07-01 03:04:43,2013-07-01 03:29:24,79,Franklin St & W Broadway,40.71911552,-74.00666661,147,Greenwich St & Warren St,40.71542197,-74.01121978,18971,Subscriber,1982,1
413,328,2013-07-01 03:08:23,2013-07-01 03:13:51,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15329,Subscriber,1982,1
415,292,2013-07-01 03:11:46,2013-07-01 03:16:38,365,Fulton St & Grand Ave,40.68223166,-73.9614583,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,18624,Subscriber,1985,1
417,32276,2013-07-01 03:12:48,2013-07-01 12:10:44,146,Hudson St & Reade St,40.71625008,-74.0091059,267,Broadway & W 36 St,40.75097711,-73.98765428,19919,Customer,\N,0
418,1346,2013-07-01 03:16:50,2013-07-01 03:39:16,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,514,12 Ave & W 40 St,40.76087502,-74.00277668,16895,Subscriber,1985,2
423,522,2013-07-01 03:20:38,2013-07-01 03:29:20,489,10 Ave & W 28 St,40.75066386,-74.00176802,463,9 Ave & W 16 St,40.74206539,-74.00443172,14836,Subscriber,1970,1
440,927,2013-07-01 03:37:33,2013-07-01 03:53:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,253,W 13 St & 5 Ave,40.73543934,-73.99453948,18620,Customer,\N,0
447,330,2013-07-01 03:53:18,2013-07-01 03:58:48,404,9 Ave & W 14 St,40.7405826,-74.00550867,453,W 22 St & 8 Ave,40.74475148,-73.99915362,15883,Subscriber,1986,1
450,1059,2013-07-01 04:02:19,2013-07-01 04:19:58,476,E 31 St & 3 Ave,40.74394314,-73.97966069,168,W 18 St & 6 Ave,40.73971301,-73.99456405,17904,Customer,\N,0
455,690,2013-07-01 04:09:23,2013-07-01 04:20:53,496,E 16 St & 5 Ave,40.73726186,-73.99238967,432,E 7 St & Avenue A,40.72621788,-73.98379855,20565,Subscriber,1979,1
459,1530,2013-07-01 04:12:53,2013-07-01 04:38:23,489,10 Ave & W 28 St,40.75066386,-74.00176802,167,E 39 St & 3 Ave,40.7489006,-73.97604882,19917,Customer,\N,0
462,1632,2013-07-01 04:15:31,2013-07-01 04:42:43,387,Centre St & Chambers St,40.71273266,-74.0046073,467,Dean St & 4 Ave,40.68312489,-73.97895137,18923,Customer,\N,0
469,1061,2013-07-01 04:19:28,2013-07-01 04:37:09,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,505,6 Ave & W 33 St,40.74901271,-73.98848395,15032,Subscriber,1978,2
470,1448,2013-07-01 04:22:58,2013-07-01 04:47:06,490,8 Ave & W 33 St,40.751551,-73.993934,330,Reade St & Broadway,40.71450451,-74.00562789,15721,Customer,\N,0
478,432,2013-07-01 04:54:17,2013-07-01 05:01:29,490,8 Ave & W 33 St,40.751551,-73.993934,500,Broadway & W 51 St,40.76228826,-73.98336183,17230,Subscriber,1970,1
484,446,2013-07-01 04:58:40,2013-07-01 05:06:06,457,Broadway & W 58 St,40.76695317,-73.98169333,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,18580,Subscriber,1981,1
486,261,2013-07-01 04:59:56,2013-07-01 05:04:17,512,W 29 St & 9 Ave,40.750072700000004,-73.99839279,434,9 Ave & W 18 St,40.74317449,-74.00366443,18127,Subscriber,1984,1
492,574,2013-07-01 05:05:06,2013-07-01 05:14:40,482,W 15 St & 7 Ave,40.73935542,-73.99931783,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,19635,Subscriber,1992,1
495,392,2013-07-01 05:08:40,2013-07-01 05:15:12,403,E 2 St & 2 Ave,40.72502876,-73.99069656,350,Clinton St & Grand St,40.71559509,-73.9870295,15460,Subscriber,1982,1
512,1027,2013-07-01 05:19:07,2013-07-01 05:36:14,546,E 30 St & Park Ave S,40.74444921,-73.98303529,276,Duane St & Greenwich St,40.71748752,-74.0104554,14900,Subscriber,1988,2
513,706,2013-07-01 05:19:34,2013-07-01 05:31:20,449,W 52 St & 9 Ave,40.76461837,-73.98789473,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,17563,Subscriber,1986,1
514,939,2013-07-01 05:22:42,2013-07-01 05:38:21,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,18767,Customer,\N,0
515,1589,2013-07-01 05:22:43,2013-07-01 05:49:12,467,Dean St & 4 Ave,40.68312489,-73.97895137,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17600,Subscriber,1981,1
522,240,2013-07-01 05:29:24,2013-07-01 05:33:24,290,2 Ave & E 58 St,40.76020258,-73.96478473,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,15512,Subscriber,1984,1
523,446,2013-07-01 05:29:46,2013-07-01 05:37:12,499,Broadway & W 60 St,40.76915505,-73.98191841,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,19735,Subscriber,1955,1
526,430,2013-07-01 05:31:20,2013-07-01 05:38:30,492,W 33 St & 7 Ave,40.75019995,-73.99093085,517,Pershing Square S,40.75149263,-73.97798848,20307,Subscriber,1956,1
529,383,2013-07-01 05:33:28,2013-07-01 05:39:51,307,Canal St & Rutgers St,40.71427487,-73.98990025,341,Stanton St & Mangin St,40.71782143,-73.97628939,18891,Subscriber,1956,2
531,757,2013-07-01 05:34:26,2013-07-01 05:47:03,466,W 25 St & 6 Ave,40.74395411,-73.99144871,520,W 52 St & 5 Ave,40.75992262,-73.97648516,16194,Subscriber,1970,1
534,758,2013-07-01 05:36:05,2013-07-01 05:48:43,477,W 41 St & 8 Ave,40.75640548,-73.9900262,546,E 30 St & Park Ave S,40.74444921,-73.98303529,15228,Subscriber,1955,1
538,1044,2013-07-01 05:37:02,2013-07-01 05:54:26,454,E 51 St & 1 Ave,40.75455731,-73.96592976,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15497,Subscriber,1959,2
541,867,2013-07-01 05:37:56,2013-07-01 05:52:23,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,328,Watts St & Greenwich St,40.72405549,-74.00965965,15799,Subscriber,1980,1
543,292,2013-07-01 05:38:29,2013-07-01 05:43:21,290,2 Ave & E 58 St,40.76020258,-73.96478473,440,E 45 St & 3 Ave,40.75255434,-73.97282625,18849,Subscriber,1984,1
544,452,2013-07-01 05:38:38,2013-07-01 05:46:10,261,Johnson St & Gold St,40.69474881,-73.98362464,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,17378,Subscriber,1969,2
551,331,2013-07-01 05:41:28,2013-07-01 05:46:59,306,Cliff St & Fulton St,40.70823502,-74.00530063,259,South St & Whitehall St,40.70122128,-74.01234218,15439,Subscriber,1981,1
552,354,2013-07-01 05:42:59,2013-07-01 05:48:53,382,University Pl & E 14 St,40.73492695,-73.99200509,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18158,Subscriber,1977,1
557,574,2013-07-01 05:43:40,2013-07-01 05:53:14,521,8 Ave & W 31 St,40.75044999,-73.99481051,352,W 56 St & 6 Ave,40.76340613,-73.97722479,17767,Subscriber,1961,1
568,594,2013-07-01 05:48:01,2013-07-01 05:57:55,520,W 52 St & 5 Ave,40.75992262,-73.97648516,456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,19296,Customer,\N,0
574,1421,2013-07-01 05:49:16,2013-07-01 06:12:57,276,Duane St & Greenwich St,40.71748752,-74.0104554,525,W 34 St & 11 Ave,40.75594159,-74.0021163,19057,Subscriber,1977,1
575,1800,2013-07-01 05:49:19,2013-07-01 06:19:19,517,Pershing Square S,40.75149263,-73.97798848,306,Cliff St & Fulton St,40.70823502,-74.00530063,16783,Subscriber,1970,1
582,895,2013-07-01 05:52:57,2013-07-01 06:07:52,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,2008,Little West St & 1 Pl,40.70569254,-74.01677685,18153,Subscriber,1990,1
583,1158,2013-07-01 05:53:14,2013-07-01 06:12:32,308,St James Pl & Oliver St,40.71307916,-73.99851193,526,E 33 St & 5 Ave,40.74765947,-73.98490707,18642,Subscriber,1984,1
585,354,2013-07-01 05:53:34,2013-07-01 05:59:28,450,W 49 St & 8 Ave,40.76227205,-73.98788205,538,W 49 St & 5 Ave,40.75795248,-73.97787642,19969,Subscriber,1980,1
589,826,2013-07-01 05:54:19,2013-07-01 06:08:05,546,E 30 St & Park Ave S,40.74444921,-73.98303529,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16560,Subscriber,1984,2
597,258,2013-07-01 05:56:19,2013-07-01 06:00:37,471,Grand St & Havemeyer St,40.71286844,-73.95698119,359,E 47 St & Park Ave,40.75510267,-73.97498696,18738,Subscriber,1990,1
599,214,2013-07-01 05:56:43,2013-07-01 06:00:17,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,17193,Subscriber,1983,2
603,1038,2013-07-01 05:57:40,2013-07-01 06:14:58,334,W 20 St & 7 Ave,40.74238787,-73.99726235,363,West Thames St,40.70834698,-74.01713445,15435,Subscriber,1982,1
605,391,2013-07-01 05:57:57,2013-07-01 06:04:28,168,W 18 St & 6 Ave,40.73971301,-73.99456405,294,Washington Square E,40.73049393,-73.99572140000001,15328,Subscriber,1986,1
618,250,2013-07-01 06:00:38,2013-07-01 06:04:48,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,390,Duffield St & Willoughby St,40.69221589,-73.9842844,16370,Subscriber,1962,1
621,394,2013-07-01 06:01:34,2013-07-01 06:08:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,16155,Subscriber,1963,2
626,1175,2013-07-01 06:02:11,2013-07-01 06:21:46,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,19596,Subscriber,1972,1
627,534,2013-07-01 06:02:27,2013-07-01 06:11:21,448,W 37 St & 10 Ave,40.75660359,-73.9979009,484,W 44 St & 5 Ave,40.75500254,-73.98014437,14733,Subscriber,1990,1
641,779,2013-07-01 06:07:35,2013-07-01 06:20:34,477,W 41 St & 8 Ave,40.75640548,-73.9900262,536,1 Ave & E 30 St,40.74144387,-73.97536082,15843,Subscriber,1951,1
659,319,2013-07-01 06:12:52,2013-07-01 06:18:11,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,212,W 16 St & The High Line,40.74334935,-74.00681753,17141,Subscriber,1972,1
662,377,2013-07-01 06:13:12,2013-07-01 06:19:29,237,E 11 St & 2 Ave,40.73047309,-73.98672378,411,E 6 St & Avenue D,40.72228087,-73.97668709,19479,Subscriber,1981,1
669,1333,2013-07-01 06:14:14,2013-07-01 06:36:27,309,Murray St & West St,40.7149787,-74.013012,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,18289,Subscriber,1979,1
673,779,2013-07-01 06:14:43,2013-07-01 06:27:42,310,State St & Smith St,40.68926942,-73.98912867,313,Washington Ave & Park Ave,40.69610226,-73.96751037,17576,Subscriber,1958,1
686,557,2013-07-01 06:17:08,2013-07-01 06:26:25,528,2 Ave & E 31 St,40.74290902,-73.97706058,402,Broadway & E 22 St,40.740343200000005,-73.98955109,18941,Subscriber,1964,1
692,1340,2013-07-01 06:18:09,2013-07-01 06:40:29,488,W 39 St & 9 Ave,40.75645824,-73.99372222,392,Jay St & Tech Pl,40.695065,-73.987167,17656,Subscriber,1985,1
693,183,2013-07-01 06:18:12,2013-07-01 06:21:15,495,W 47 St & 10 Ave,40.76269882,-73.99301222,486,Broadway & W 29 St,40.7462009,-73.98855723,16038,Subscriber,1988,1
702,152,2013-07-01 06:19:43,2013-07-01 06:22:15,127,Barrow St & Hudson St,40.73172428,-74.00674436,346,Bank St & Hudson St,40.73652889,-74.00618026,17090,Subscriber,1985,1
714,337,2013-07-01 06:21:26,2013-07-01 06:27:03,233,Joralemon St & Adams St,40.69246277,-73.98963911,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,18014,Subscriber,1962,2
735,544,2013-07-01 06:24:21,2013-07-01 06:33:25,396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,19230,Subscriber,1980,2
742,420,2013-07-01 06:25:41,2013-07-01 06:32:41,430,York St & Jay St,40.7014851,-73.98656928,2001,7 Ave & Farragut St,40.69892054,-73.97332996,14574,Subscriber,1958,1
751,997,2013-07-01 06:26:51,2013-07-01 06:43:28,513,W 56 St & 10 Ave,40.768254,-73.988639,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,18767,Subscriber,1971,1
759,121,2013-07-01 06:27:46,2013-07-01 06:29:47,143,Clinton St & Joralemon St,40.69239502,-73.99337909,314,Montague St & Clinton St,40.69424674,-73.99215922,19498,Subscriber,1959,1
803,833,2013-07-01 06:33:50,2013-07-01 06:47:43,349,Rivington St & Ridge St,40.71850211,-73.98329859,224,Spruce St & Nassau St,40.71146364,-74.00552427,15295,Subscriber,1985,2
812,1086,2013-07-01 06:35:01,2013-07-01 06:53:07,504,1 Ave & E 15 St,40.73221853,-73.98165557,153,E 40 St & 5 Ave,40.752062306999996,-73.9816324043,14956,Subscriber,1981,1
818,743,2013-07-01 06:35:46,2013-07-01 06:48:09,521,8 Ave & W 31 St,40.75044999,-73.99481051,260,Broad St & Bridge St,40.70365182,-74.01167797,19635,Subscriber,1988,1
844,451,2013-07-01 06:38:55,2013-07-01 06:46:26,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,257,Lispenard St & Broadway,40.71939226,-74.00247214,15534,Subscriber,1961,1
885,1076,2013-07-01 06:43:19,2013-07-01 07:01:15,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,361,Allen St & Hester St,40.71605866,-73.99190759,16064,Customer,\N,0
899,980,2013-07-01 06:44:51,2013-07-01 07:01:11,513,W 56 St & 10 Ave,40.768254,-73.988639,474,5 Ave & E 29 St,40.7451677,-73.98683077,17823,Subscriber,1973,2
904,785,2013-07-01 06:44:59,2013-07-01 06:58:04,379,W 31 St & 7 Ave,40.749156,-73.9916,533,Broadway & W 39 St,40.75299641,-73.98721619,20520,Subscriber,1984,2
907,196,2013-07-01 06:45:01,2013-07-01 06:48:17,391,Clark St & Henry St,40.69760127,-73.99344559,143,Clinton St & Joralemon St,40.69239502,-73.99337909,14935,Subscriber,1979,1
910,957,2013-07-01 06:45:23,2013-07-01 07:01:20,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16238,Customer,\N,0
917,287,2013-07-01 06:45:52,2013-07-01 06:50:39,515,W 43 St & 10 Ave,40.76009437,-73.99461843,480,W 53 St & 10 Ave,40.76669671,-73.99061728,15443,Subscriber,1963,1
921,686,2013-07-01 06:46:21,2013-07-01 06:57:47,490,8 Ave & W 33 St,40.751551,-73.993934,523,W 38 St & 8 Ave,40.75466591,-73.99138152,18270,Subscriber,1960,1
923,580,2013-07-01 06:46:36,2013-07-01 06:56:16,259,South St & Whitehall St,40.70122128,-74.01234218,2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,19802,Subscriber,1956,1
924,446,2013-07-01 06:46:40,2013-07-01 06:54:06,389,Broadway & Berry St,40.71044554,-73.96525063,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,18741,Subscriber,1957,1
936,2198,2013-07-01 06:47:37,2013-07-01 07:24:15,490,8 Ave & W 33 St,40.751551,-73.993934,534,Water - Whitehall Plaza,40.70255065,-74.0127234,15370,Subscriber,1961,1
986,563,2013-07-01 06:52:57,2013-07-01 07:02:20,127,Barrow St & Hudson St,40.73172428,-74.00674436,377,6 Ave & Canal St,40.72243797,-74.00566443,17348,Subscriber,1982,2
1001,437,2013-07-01 06:54:02,2013-07-01 07:01:19,479,9 Ave & W 45 St,40.76019252,-73.9912551,243,Fulton St & Rockwell Pl,40.687979,-73.978474,16151,Subscriber,1987,1
1034,632,2013-07-01 06:57:30,2013-07-01 07:08:02,328,Watts St & Greenwich St,40.72405549,-74.00965965,238,Bank St & Washington St,40.7361967,-74.00859207,16799,Customer,\N,0
1035,321,2013-07-01 06:57:31,2013-07-01 07:02:52,444,Broadway & W 24 St,40.742354299999995,-73.98915076,545,E 23 St & 1 Ave,40.736502,-73.97809472,15951,Subscriber,1975,1
1075,191,2013-07-01 07:02:14,2013-07-01 07:05:25,304,Broadway & Battery Pl,40.70463334,-74.01361706,337,Old Slip & Front St,40.703799200000006,-74.00838676,17679,Subscriber,1982,1
1138,566,2013-07-01 07:07:36,2013-07-01 07:17:02,313,Washington Ave & Park Ave,40.69610226,-73.96751037,430,York St & Jay St,40.7014851,-73.98656928,18881,Customer,\N,0
1144,667,2013-07-01 07:08:39,2013-07-01 07:19:46,332,Cherry St,40.71219906,-73.97948148,473,Rivington St & Chrystie St,40.72110063,-73.99192540000001,15180,Subscriber,1990,2
1159,637,2013-07-01 07:10:20,2013-07-01 07:20:57,404,9 Ave & W 14 St,40.7405826,-74.00550867,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,15565,Subscriber,1982,1
1176,608,2013-07-01 07:11:57,2013-07-01 07:22:05,495,W 47 St & 10 Ave,40.76269882,-73.99301222,137,E 56 St & Madison Ave,40.761628,-73.972924,18361,Subscriber,1989,2
1199,846,2013-07-01 07:13:49,2013-07-01 07:27:55,319,Park Pl & Church St,40.71336124,-74.00937622,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19727,Subscriber,1960,1
1272,585,2013-07-01 07:19:15,2013-07-01 07:29:00,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,16808,Customer,\N,0
1275,2689,2013-07-01 07:19:20,2013-07-01 08:04:09,251,Mott St & Prince St,40.72317958,-73.99480012,251,Mott St & Prince St,40.72317958,-73.99480012,17683,Customer,\N,0
1282,756,2013-07-01 07:19:45,2013-07-01 07:32:21,490,8 Ave & W 33 St,40.751551,-73.993934,160,E 37 St & Lexington Ave,40.748238,-73.978311,15988,Subscriber,1950,1
1355,301,2013-07-01 07:25:42,2013-07-01 07:30:43,334,W 20 St & 7 Ave,40.74238787,-73.99726235,441,E 52 St & 2 Ave,40.756014,-73.967416,19313,Subscriber,1981,1
1403,407,2013-07-01 07:29:25,2013-07-01 07:36:12,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,2009,Catherine St & Monroe St,40.71117444,-73.99682619,16369,Subscriber,1957,1
